node1,node2,free_bw,used_bw,delay,pkloss
1,3,98866.861251,1133138.748864,2.429605,0.0
1,7,97550.798116,2449201.884142,2.562404,0.0
1,16,91175.028454,8824971.546281,0.123739,0.000266
2,4,85550.812097,14449187.902826,0.941038,0.000301
2,7,96530.483612,3469516.38757,0.0,0.000442
2,12,90019.541233,9980458.767146,0.0,0.0
2,13,85906.336804,14093663.196166,1.002789,0.000855
2,18,18055.191539,6944808.461411,0.95737,0.000317
2,23,24926.77007,73229.930299,1.065969,0.0
3,10,95114.050977,4885949.022926,1.669168,0.0
3,11,24404.226521,595773.478582,1.8996,0.0
3,14,1528.928893,21071.106924,1.672983,0.0
3,21,99991.780193,8219.807476,1.625061,0.0
4,16,93367.417617,6632582.383077,2.507567,9.6e-05
5,8,24845.014915,154985.084758,0.416756,0.0
5,16,11810.005619,13189994.381094,0.553012,9.5e-05
6,7,1242.326915,307673.084869,0.198007,0.0
6,19,1548.714764,1285.236149,2.962112,0.0
7,17,98542.842455,1457157.544941,1.038909,0.0
7,19,24905.628254,94371.746163,2.242684,0.0
7,21,99656.347374,343652.625984,0.155449,0.0
8,9,15241.336088,9758663.912073,0.00298,0.0006
9,15,23939.26606,1060733.940062,0.0,0.0
9,16,75883.859646,24116140.354353,0.801325,0.0
10,11,13820.843497,11179156.503057,0.299096,0.000445
10,12,81472.760286,18527239.713899,0.028133,0.000244
10,16,76853.565361,23146434.638903,12.033463,0.000947
10,17,79711.763325,20288236.674655,0.0,0.00087
12,22,98462.135845,1537864.154685,0.0,0.0
13,14,132.301107,1417698.892745,0.014544,0.0
13,17,89237.077018,10762922.982159,0.901222,0.000471
13,19,24056.521644,943478.355958,1.173139,0.000902
15,20,24133.386878,866613.121798,1.752377,0.0
17,20,98431.537245,1568462.755229,1.21212,0.0
17,23,24977.989257,22010.742914,1.518488,0.0
18,21,22669.638285,2330361.715026,0.72217,0.000844
20,22,24870.630309,129369.69096,0.247717,0.0
